respID,obsID,qID,altID,choice,price,fuelEconomy,accelTime,powertrain,outsideGood
216,1728,8,1,0,15,20,8,elec,0
216,1728,8,2,1,15,20,7,gas,0
216,1728,8,3,0,15,25,6,gas,0
216,1728,0,0,0,0,0,0,gas,1
217,1729,1,1,1,15,30,8,gas,0
217,1729,1,2,0,15,20,8,gas,0
217,1729,1,3,0,15,25,6,elec,0
217,1729,0,0,0,0,0,0,gas,1
217,1730,2,1,0,15,20,7,gas,0
217,1730,2,2,0,15,20,6,elec,0
217,1730,2,3,1,15,30,7,gas,0
217,1730,0,0,0,0,0,0,gas,1
217,1731,3,1,0,15,20,8,elec,0
217,1731,3,2,0,15,25,6,elec,0
217,1731,3,3,1,15,25,7,gas,0
217,1731,0,0,0,0,0,0,gas,1
217,1732,4,1,0,15,25,8,elec,0
217,1732,4,2,1,15,25,6,gas,0
217,1732,4,3,0,15,30,6,gas,0
217,1732,0,0,0,0,0,0,gas,1
217,1733,5,1,1,15,30,7,gas,0
217,1733,5,2,0,15,30,6,elec,0
217,1733,5,3,0,15,20,8,elec,0
217,1733,0,0,0,0,0,0,gas,1
217,1734,6,1,1,15,30,6,gas,0
217,1734,6,2,0,15,25,7,elec,0
217,1734,6,3,0,15,25,8,gas,0
217,1734,0,0,0,0,0,0,gas,1
217,1735,7,1,0,15,20,8,gas,0
217,1735,7,2,0,15,20,6,gas,0
217,1735,7,3,1,15,30,7,gas,0
217,1735,0,0,0,0,0,0,gas,1
217,1736,8,1,0,15,30,6,gas,0
217,1736,8,2,1,15,30,8,gas,0
217,1736,8,3,0,15,20,6,gas,0
217,1736,0,0,0,0,0,0,gas,1
218,1737,1,1,0,15,30,8,elec,0
218,1737,1,2,0,15,25,7,elec,0
218,1737,1,3,1,15,20,8,gas,0
218,1737,0,0,0,0,0,0,gas,1
218,1738,2,1,1,15,30,6,gas,0
218,1738,2,2,0,15,20,6,gas,0
218,1738,2,3,0,15,30,6,elec,0
218,1738,0,0,0,0,0,0,gas,1
218,1739,3,1,0,15,25,8,elec,0
218,1739,3,2,1,15,25,7,elec,0
218,1739,3,3,0,15,20,8,elec,0
218,1739,0,0,0,0,0,0,gas,1
218,1740,4,1,0,15,25,8,elec,0
218,1740,4,2,1,15,25,8,gas,0
218,1740,4,3,0,15,20,8,elec,0
218,1740,0,0,0,0,0,0,gas,1
218,1741,5,1,0,15,25,8,elec,0
218,1741,5,2,0,15,20,8,elec,0
218,1741,5,3,1,15,25,8,gas,0
218,1741,0,0,0,0,0,0,gas,1
218,1742,6,1,0,15,30,6,gas,0
218,1742,6,2,0,15,20,7,elec,0
218,1742,6,3,1,15,30,8,gas,0
218,1742,0,0,0,0,0,0,gas,1
218,1743,7,1,0,15,20,6,elec,0
218,1743,7,2,0,15,20,7,elec,0
218,1743,7,3,1,15,20,8,gas,0
218,1743,0,0,0,0,0,0,gas,1
218,1744,8,1,0,15,30,8,elec,0
218,1744,8,2,0,15,30,8,gas,0
218,1744,8,3,1,15,25,7,gas,0
218,1744,0,0,0,0,0,0,gas,1
219,1745,1,1,1,15,30,6,gas,0
219,1745,1,2,0,15,20,8,gas,0
219,1745,1,3,0,15,30,6,elec,0
219,1745,0,0,0,0,0,0,gas,1
219,1746,2,1,1,15,30,6,gas,0
219,1746,2,2,0,15,20,7,gas,0
219,1746,2,3,0,15,20,7,elec,0
219,1746,0,0,0,0,0,0,gas,1
219,1747,3,1,0,15,20,7,elec,0
219,1747,3,2,0,15,20,8,elec,0
219,1747,3,3,1,15,30,7,gas,0
219,1747,0,0,0,0,0,0,gas,1
219,1748,4,1,1,15,30,8,gas,0
219,1748,4,2,0,15,25,7,elec,0
219,1748,4,3,0,15,20,8,elec,0
219,1748,0,0,0,0,0,0,gas,1
219,1749,5,1,0,15,20,7,elec,0
219,1749,5,2,0,15,30,6,gas,0
219,1749,5,3,1,15,30,7,gas,0
219,1749,0,0,0,0,0,0,gas,1
219,1750,6,1,0,15,30,7,elec,0
219,1750,6,2,0,15,25,8,elec,0
219,1750,6,3,1,15,20,6,elec,0
219,1750,0,0,0,0,0,0,gas,1
219,1751,7,1,0,15,20,7,elec,0
219,1751,7,2,0,15,20,8,elec,0
219,1751,7,3,1,15,30,7,gas,0
219,1751,0,0,0,0,0,0,gas,1
219,1752,8,1,1,15,30,7,elec,0
219,1752,8,2,0,15,25,8,elec,0
219,1752,8,3,0,15,20,7,elec,0
219,1752,0,0,0,0,0,0,gas,1
220,1753,1,1,0,15,20,7,elec,0
220,1753,1,2,0,15,25,8,gas,0
220,1753,1,3,1,15,20,8,gas,0
220,1753,0,0,0,0,0,0,gas,1
220,1754,2,1,0,15,30,6,elec,0
220,1754,2,2,1,15,30,6,gas,0
220,1754,2,3,0,15,30,7,gas,0
220,1754,0,0,0,0,0,0,gas,1
220,1755,3,1,0,15,30,7,elec,0
220,1755,3,2,1,15,20,7,gas,0
220,1755,3,3,0,15,20,8,elec,0
220,1755,0,0,0,0,0,0,gas,1
220,1756,4,1,1,15,25,6,gas,0
220,1756,4,2,0,15,30,8,gas,0
220,1756,4,3,0,15,30,7,gas,0
220,1756,0,0,0,0,0,0,gas,1
220,1757,5,1,0,15,20,7,gas,0
220,1757,5,2,1,15,30,6,gas,0
220,1757,5,3,0,15,30,6,elec,0
220,1757,0,0,0,0,0,0,gas,1
220,1758,6,1,0,15,20,6,elec,0
220,1758,6,2,1,15,30,6,gas,0
220,1758,6,3,0,15,20,8,elec,0
220,1758,0,0,0,0,0,0,gas,1
220,1759,7,1,1,15,25,8,gas,0
220,1759,7,2,0,15,30,7,gas,0
220,1759,7,3,0,15,20,6,gas,0
220,1759,0,0,0,0,0,0,gas,1
220,1760,8,1,0,15,20,8,gas,0
220,1760,8,2,0,15,25,7,elec,0
220,1760,8,3,1,15,30,6,gas,0
220,1760,0,0,0,0,0,0,gas,1
221,1761,1,1,1,15,30,6,gas,0
221,1761,1,2,0,15,20,8,elec,0
221,1761,1,3,0,15,25,7,gas,0
221,1761,0,0,0,0,0,0,gas,1
221,1762,2,1,1,15,30,7,gas,0
221,1762,2,2,0,15,25,8,elec,0
221,1762,2,3,0,15,25,6,elec,0
221,1762,0,0,0,0,0,0,gas,1
221,1763,3,1,1,15,20,6,gas,0
221,1763,3,2,0,15,30,8,elec,0
221,1763,3,3,0,15,20,6,elec,0
221,1763,0,0,0,0,0,0,gas,1
221,1764,4,1,0,15,20,8,elec,0
221,1764,4,2,0,15,20,7,elec,0
221,1764,4,3,1,15,30,6,gas,0
221,1764,0,0,0,0,0,0,gas,1
221,1765,5,1,0,15,30,6,elec,0
221,1765,5,2,0,15,20,6,elec,0
221,1765,5,3,1,15,25,7,gas,0
221,1765,0,0,0,0,0,0,gas,1
221,1766,6,1,0,15,25,8,elec,0
221,1766,6,2,0,15,20,6,elec,0
221,1766,6,3,1,15,30,6,elec,0
221,1766,0,0,0,0,0,0,gas,1
221,1767,7,1,0,15,25,6,gas,0
221,1767,7,2,0,15,25,7,elec,0
221,1767,7,3,1,15,25,7,gas,0
221,1767,0,0,0,0,0,0,gas,1
221,1768,8,1,0,15,30,6,elec,0
221,1768,8,2,1,15,25,6,gas,0
221,1768,8,3,0,15,25,7,gas,0
221,1768,0,0,0,0,0,0,gas,1
222,1769,1,1,1,15,25,8,gas,0
222,1769,1,2,0,15,20,6,elec,0
222,1769,1,3,0,15,20,7,gas,0
222,1769,0,0,0,0,0,0,gas,1
222,1770,2,1,0,15,25,8,elec,0
222,1770,2,2,0,15,30,6,elec,0
222,1770,2,3,1,15,30,7,gas,0
222,1770,0,0,0,0,0,0,gas,1
222,1771,3,1,0,15,20,8,gas,0
222,1771,3,2,0,15,20,8,elec,0
222,1771,3,3,1,15,30,8,gas,0
222,1771,0,0,0,0,0,0,gas,1
222,1772,4,1,0,15,25,7,elec,0
222,1772,4,2,1,15,25,8,gas,0
222,1772,4,3,0,15,20,7,elec,0
222,1772,0,0,0,0,0,0,gas,1
222,1773,5,1,1,15,20,6,gas,0
222,1773,5,2,0,15,20,7,elec,0
222,1773,5,3,0,15,20,7,gas,0
222,1773,0,0,0,0,0,0,gas,1
222,1774,6,1,0,15,25,7,elec,0
222,1774,6,2,1,15,30,6,gas,0
222,1774,6,3,0,15,20,8,gas,0
222,1774,0,0,0,0,0,0,gas,1
222,1775,7,1,1,15,30,8,elec,0
222,1775,7,2,0,15,30,7,elec,0
222,1775,7,3,0,15,20,6,elec,0
222,1775,0,0,0,0,0,0,gas,1
222,1776,8,1,0,15,30,8,elec,0
222,1776,8,2,0,15,20,8,gas,0
222,1776,8,3,1,15,30,8,gas,0
222,1776,0,0,0,0,0,0,gas,1
223,1777,1,1,0,15,30,6,elec,0
223,1777,1,2,0,15,25,7,elec,0
223,1777,1,3,1,15,25,6,gas,0
223,1777,0,0,0,0,0,0,gas,1
223,1778,2,1,0,15,30,8,elec,0
223,1778,2,2,1,15,30,7,gas,0
223,1778,2,3,0,15,20,6,gas,0
223,1778,0,0,0,0,0,0,gas,1
223,1779,3,1,1,15,30,6,gas,0
223,1779,3,2,0,15,20,8,gas,0
223,1779,3,3,0,15,20,7,gas,0
223,1779,0,0,0,0,0,0,gas,1
223,1780,4,1,0,15,20,8,gas,0
223,1780,4,2,1,15,20,7,gas,0
223,1780,4,3,0,15,20,6,elec,0
223,1780,0,0,0,0,0,0,gas,1
223,1781,5,1,0,15,20,6,gas,0
223,1781,5,2,1,15,20,8,gas,0
223,1781,5,3,0,15,25,8,elec,0
223,1781,0,0,0,0,0,0,gas,1
223,1782,6,1,1,15,25,8,gas,0
223,1782,6,2,0,15,25,6,elec,0
223,1782,6,3,0,15,20,8,gas,0
223,1782,0,0,0,0,0,0,gas,1
223,1783,7,1,0,15,25,6,elec,0
223,1783,7,2,0,15,30,7,gas,0
223,1783,7,3,1,15,25,6,gas,0
223,1783,0,0,0,0,0,0,gas,1
223,1784,8,1,0,15,30,6,elec,0
223,1784,8,2,0,15,25,6,elec,0
223,1784,8,3,1,15,20,8,elec,0
223,1784,0,0,0,0,0,0,gas,1
224,1785,1,1,0,15,30,8,elec,0
224,1785,1,2,0,15,25,7,elec,0
224,1785,1,3,1,15,30,6,gas,0
224,1785,0,0,0,0,0,0,gas,1
224,1786,2,1,0,15,25,7,elec,0
224,1786,2,2,1,15,30,8,gas,0
224,1786,2,3,0,15,30,8,elec,0
224,1786,0,0,0,0,0,0,gas,1
224,1787,3,1,0,15,30,7,elec,0
224,1787,3,2,1,15,30,8,gas,0
224,1787,3,3,0,15,20,7,elec,0
224,1787,0,0,0,0,0,0,gas,1
224,1788,4,1,1,15,25,8,gas,0
224,1788,4,2,0,15,30,8,elec,0
224,1788,4,3,0,15,20,8,gas,0
224,1788,0,0,0,0,0,0,gas,1
224,1789,5,1,1,15,20,8,gas,0
224,1789,5,2,0,15,25,7,elec,0
224,1789,5,3,0,15,25,8,gas,0
224,1789,0,0,0,0,0,0,gas,1
224,1790,6,1,1,15,25,6,elec,0
224,1790,6,2,0,15,20,6,elec,0
224,1790,6,3,0,15,30,8,elec,0
224,1790,0,0,0,0,0,0,gas,1
224,1791,7,1,0,15,20,7,gas,0
224,1791,7,2,1,15,25,6,gas,0
224,1791,7,3,0,15,25,6,elec,0
224,1791,0,0,0,0,0,0,gas,1
224,1792,8,1,0,15,30,8,elec,0
224,1792,8,2,0,15,20,7,elec,0
224,1792,8,3,0,15,20,8,elec,0
224,1792,0,0,1,0,0,0,gas,1
225,1793,1,1,0,15,20,6,elec,0
225,1793,1,2,0,15,30,6,gas,0
225,1793,1,3,1,15,25,7,gas,0
225,1793,0,0,0,0,0,0,gas,1
225,1794,2,1,0,15,30,8,elec,0
225,1794,2,2,1,15,30,8,gas,0
225,1794,2,3,0,15,25,6,elec,0
225,1794,0,0,0,0,0,0,gas,1
225,1795,3,1,1,15,30,6,gas,0
225,1795,3,2,0,15,25,7,elec,0
225,1795,3,3,0,15,25,8,elec,0
225,1795,0,0,0,0,0,0,gas,1
225,1796,4,1,0,15,25,7,elec,0
225,1796,4,2,1,15,30,7,gas,0
225,1796,4,3,0,15,25,7,gas,0
225,1796,0,0,0,0,0,0,gas,1
225,1797,5,1,1,15,30,8,gas,0
225,1797,5,2,0,15,20,7,gas,0
225,1797,5,3,0,15,25,8,elec,0
225,1797,0,0,0,0,0,0,gas,1
225,1798,6,1,0,15,25,8,elec,0
225,1798,6,2,1,15,30,7,elec,0
225,1798,6,3,0,15,30,6,elec,0
225,1798,0,0,0,0,0,0,gas,1
225,1799,7,1,0,15,25,7,gas,0
225,1799,7,2,0,15,25,6,elec,0
225,1799,7,3,1,15,25,6,gas,0
225,1799,0,0,0,0,0,0,gas,1
225,1800,8,1,0,15,30,6,elec,0
225,1800,8,2,1,15,20,7,gas,0
225,1800,8,3,0,15,25,8,elec,0
225,1800,0,0,0,0,0,0,gas,1
226,1801,1,1,0,15,25,8,gas,0
226,1801,1,2,0,15,30,8,elec,0
226,1801,1,3,1,15,25,6,gas,0
226,1801,0,0,0,0,0,0,gas,1
226,1802,2,1,0,15,30,6,elec,0
226,1802,2,2,0,15,20,8,elec,0
226,1802,2,3,1,15,20,6,elec,0
226,1802,0,0,0,0,0,0,gas,1
226,1803,3,1,0,15,25,8,elec,0
226,1803,3,2,0,15,30,6,elec,0
226,1803,3,3,1,15,25,7,elec,0
226,1803,0,0,0,0,0,0,gas,1
226,1804,4,1,1,15,20,8,gas,0
226,1804,4,2,0,15,30,6,elec,0
226,1804,4,3,0,15,30,8,elec,0
226,1804,0,0,0,0,0,0,gas,1
226,1805,5,1,0,15,25,6,elec,0
226,1805,5,2,1,15,20,8,gas,0
226,1805,5,3,0,15,20,7,elec,0
226,1805,0,0,0,0,0,0,gas,1
226,1806,6,1,1,15,30,8,gas,0
226,1806,6,2,0,15,30,7,elec,0
226,1806,6,3,0,15,30,6,gas,0
226,1806,0,0,0,0,0,0,gas,1
226,1807,7,1,0,15,20,7,gas,0
226,1807,7,2,0,15,30,7,elec,0
226,1807,7,3,1,15,25,8,gas,0
226,1807,0,0,0,0,0,0,gas,1
226,1808,8,1,0,15,30,6,elec,0
226,1808,8,2,1,15,30,8,gas,0
226,1808,8,3,0,15,20,6,elec,0
226,1808,0,0,0,0,0,0,gas,1
227,1809,1,1,0,15,30,8,elec,0
227,1809,1,2,0,15,20,8,elec,0
227,1809,1,3,1,15,20,6,elec,0
227,1809,0,0,0,0,0,0,gas,1
227,1810,2,1,0,15,20,8,gas,0
227,1810,2,2,0,15,25,6,elec,0
227,1810,2,3,1,15,30,6,gas,0
227,1810,0,0,0,0,0,0,gas,1
227,1811,3,1,0,15,30,8,elec,0
227,1811,3,2,0,15,20,8,elec,0
227,1811,3,3,1,15,30,6,gas,0
227,1811,0,0,0,0,0,0,gas,1
227,1812,4,1,0,15,25,8,elec,0
227,1812,4,2,1,15,20,8,elec,0
227,1812,4,3,0,15,25,6,elec,0
227,1812,0,0,0,0,0,0,gas,1
227,1813,5,1,0,15,20,7,elec,0
227,1813,5,2,0,15,30,6,elec,0
227,1813,5,3,1,15,20,7,gas,0
227,1813,0,0,0,0,0,0,gas,1
227,1814,6,1,0,15,20,6,gas,0
227,1814,6,2,1,15,30,7,gas,0
227,1814,6,3,0,15,20,7,elec,0
227,1814,0,0,0,0,0,0,gas,1
227,1815,7,1,0,15,20,8,elec,0
227,1815,7,2,1,15,25,7,elec,0
227,1815,7,3,0,15,30,7,elec,0
227,1815,0,0,0,0,0,0,gas,1
227,1816,8,1,1,15,30,8,gas,0
227,1816,8,2,0,15,25,8,elec,0
227,1816,8,3,0,15,20,6,elec,0
227,1816,0,0,0,0,0,0,gas,1
228,1817,1,1,0,15,20,8,gas,0
228,1817,1,2,0,15,20,7,elec,0
228,1817,1,3,1,15,20,7,gas,0
228,1817,0,0,0,0,0,0,gas,1
228,1818,2,1,1,15,30,7,gas,0
228,1818,2,2,0,15,25,8,elec,0
228,1818,2,3,0,15,30,8,gas,0
228,1818,0,0,0,0,0,0,gas,1
228,1819,3,1,0,15,25,7,gas,0
228,1819,3,2,0,15,20,8,gas,0
228,1819,3,3,1,15,30,8,gas,0
228,1819,0,0,0,0,0,0,gas,1
228,1820,4,1,0,15,20,8,elec,0
228,1820,4,2,0,15,25,7,gas,0
228,1820,4,3,1,15,30,6,gas,0
228,1820,0,0,0,0,0,0,gas,1
228,1821,5,1,0,15,20,8,elec,0
228,1821,5,2,0,15,30,7,elec,0
228,1821,5,3,1,15,30,7,gas,0
228,1821,0,0,0,0,0,0,gas,1
228,1822,6,1,0,15,30,7,elec,0
228,1822,6,2,1,15,30,8,gas,0
228,1822,6,3,0,15,25,6,elec,0
228,1822,0,0,0,0,0,0,gas,1
228,1823,7,1,1,15,20,7,gas,0
228,1823,7,2,0,15,20,8,gas,0
228,1823,7,3,0,15,25,6,elec,0
228,1823,0,0,0,0,0,0,gas,1
228,1824,8,1,0,15,25,8,gas,0
228,1824,8,2,1,15,30,7,gas,0
228,1824,8,3,0,15,30,7,elec,0
228,1824,0,0,0,0,0,0,gas,1
229,1825,1,1,0,15,30,7,elec,0
229,1825,1,2,1,15,25,7,gas,0
229,1825,1,3,0,15,25,6,elec,0
229,1825,0,0,0,0,0,0,gas,1
229,1826,2,1,0,15,25,8,gas,0
229,1826,2,2,1,15,30,7,gas,0
229,1826,2,3,0,15,25,8,elec,0
229,1826,0,0,0,0,0,0,gas,1
229,1827,3,1,1,15,30,8,gas,0
229,1827,3,2,0,15,25,6,elec,0
229,1827,3,3,0,15,30,6,elec,0
229,1827,0,0,0,0,0,0,gas,1
229,1828,4,1,0,15,30,6,elec,0
229,1828,4,2,0,15,30,8,gas,0
229,1828,4,3,1,15,30,6,gas,0
229,1828,0,0,0,0,0,0,gas,1
229,1829,5,1,0,15,20,8,elec,0
229,1829,5,2,1,15,20,8,gas,0
229,1829,5,3,0,15,20,7,elec,0
229,1829,0,0,0,0,0,0,gas,1
229,1830,6,1,0,15,25,7,elec,0
229,1830,6,2,1,15,25,7,gas,0
229,1830,6,3,0,15,20,6,elec,0
229,1830,0,0,0,0,0,0,gas,1
229,1831,7,1,0,15,20,8,elec,0
229,1831,7,2,0,15,25,7,gas,0
229,1831,7,3,1,15,30,7,gas,0
229,1831,0,0,0,0,0,0,gas,1
229,1832,8,1,1,15,20,8,gas,0
229,1832,8,2,0,15,20,7,gas,0
229,1832,8,3,0,15,20,6,gas,0
229,1832,0,0,0,0,0,0,gas,1
230,1833,1,1,0,15,30,6,elec,0
230,1833,1,2,1,15,20,7,gas,0
230,1833,1,3,0,15,25,6,elec,0
230,1833,0,0,0,0,0,0,gas,1
230,1834,2,1,0,15,20,8,elec,0
230,1834,2,2,0,15,30,6,elec,0
230,1834,2,3,1,15,25,7,gas,0
230,1834,0,0,0,0,0,0,gas,1
230,1835,3,1,0,15,25,7,elec,0
230,1835,3,2,1,15,20,7,gas,0
230,1835,3,3,0,15,25,6,gas,0
230,1835,0,0,0,0,0,0,gas,1
230,1836,4,1,0,15,25,7,gas,0
230,1836,4,2,0,15,25,6,elec,0
230,1836,4,3,1,15,30,8,gas,0
230,1836,0,0,0,0,0,0,gas,1
230,1837,5,1,1,15,20,6,gas,0
230,1837,5,2,0,15,30,6,elec,0
230,1837,5,3,0,15,20,6,elec,0
230,1837,0,0,0,0,0,0,gas,1
230,1838,6,1,1,15,25,6,gas,0
230,1838,6,2,0,15,20,6,elec,0
230,1838,6,3,0,15,25,6,elec,0
230,1838,0,0,0,0,0,0,gas,1
230,1839,7,1,0,15,20,8,elec,0
230,1839,7,2,0,15,30,7,elec,0
230,1839,7,3,1,15,30,6,elec,0
230,1839,0,0,0,0,0,0,gas,1
230,1840,8,1,0,15,20,7,elec,0
230,1840,8,2,1,15,25,6,gas,0
230,1840,8,3,0,15,30,6,elec,0
230,1840,0,0,0,0,0,0,gas,1
231,1841,1,1,1,15,25,6,gas,0
231,1841,1,2,0,15,20,6,elec,0
231,1841,1,3,0,15,25,7,elec,0
231,1841,0,0,0,0,0,0,gas,1
231,1842,2,1,1,15,30,6,gas,0
231,1842,2,2,0,15,25,8,elec,0
231,1842,2,3,0,15,30,6,elec,0
231,1842,0,0,0,0,0,0,gas,1
231,1843,3,1,1,15,30,8,gas,0
231,1843,3,2,0,15,20,7,gas,0
231,1843,3,3,0,15,20,8,elec,0
231,1843,0,0,0,0,0,0,gas,1
231,1844,4,1,0,15,20,8,elec,0
231,1844,4,2,1,15,20,7,gas,0
231,1844,4,3,0,15,20,6,elec,0
231,1844,0,0,0,0,0,0,gas,1
231,1845,5,1,0,15,20,7,gas,0
231,1845,5,2,1,15,30,8,gas,0
231,1845,5,3,0,15,20,6,elec,0
231,1845,0,0,0,0,0,0,gas,1
231,1846,6,1,0,15,20,7,gas,0
231,1846,6,2,1,15,25,7,gas,0
231,1846,6,3,0,15,25,6,elec,0
231,1846,0,0,0,0,0,0,gas,1
231,1847,7,1,0,15,25,6,elec,0
231,1847,7,2,0,15,20,8,gas,0
231,1847,7,3,1,15,25,6,gas,0
231,1847,0,0,0,0,0,0,gas,1
231,1848,8,1,1,15,25,6,gas,0
231,1848,8,2,0,15,20,6,elec,0
231,1848,8,3,0,15,20,8,gas,0
231,1848,0,0,0,0,0,0,gas,1
232,1849,1,1,0,15,25,7,gas,0
232,1849,1,2,1,15,30,7,gas,0
232,1849,1,3,0,15,30,8,elec,0
232,1849,0,0,0,0,0,0,gas,1
232,1850,2,1,0,15,20,6,elec,0
232,1850,2,2,1,15,30,6,gas,0
232,1850,2,3,0,15,20,8,elec,0
232,1850,0,0,0,0,0,0,gas,1
232,1851,3,1,1,15,30,8,gas,0
232,1851,3,2,0,15,30,7,elec,0
232,1851,3,3,0,15,20,8,gas,0
232,1851,0,0,0,0,0,0,gas,1
232,1852,4,1,0,15,25,7,elec,0
232,1852,4,2,1,15,30,7,gas,0
232,1852,4,3,0,15,30,6,elec,0
232,1852,0,0,0,0,0,0,gas,1
232,1853,5,1,1,15,25,7,gas,0
232,1853,5,2,0,15,20,6,elec,0
232,1853,5,3,0,15,25,7,elec,0
232,1853,0,0,0,0,0,0,gas,1
232,1854,6,1,0,15,30,8,elec,0
232,1854,6,2,0,15,20,8,elec,0
232,1854,6,3,1,15,25,7,gas,0
232,1854,0,0,0,0,0,0,gas,1
232,1855,7,1,1,15,30,6,gas,0
232,1855,7,2,0,15,20,6,gas,0
232,1855,7,3,0,15,30,8,gas,0
232,1855,0,0,0,0,0,0,gas,1
232,1856,8,1,0,15,25,7,elec,0
232,1856,8,2,1,15,30,6,gas,0
232,1856,8,3,0,15,20,8,elec,0
232,1856,0,0,0,0,0,0,gas,1
233,1857,1,1,1,15,25,7,gas,0
233,1857,1,2,0,15,30,7,gas,0
233,1857,1,3,0,15,25,7,elec,0
233,1857,0,0,0,0,0,0,gas,1
233,1858,2,1,1,15,30,6,elec,0
233,1858,2,2,0,15,20,6,elec,0
233,1858,2,3,0,15,20,8,elec,0
233,1858,0,0,0,0,0,0,gas,1
233,1859,3,1,0,15,20,6,gas,0
233,1859,3,2,1,15,30,8,gas,0
233,1859,3,3,0,15,20,7,gas,0
233,1859,0,0,0,0,0,0,gas,1
233,1860,4,1,0,15,20,7,elec,0
233,1860,4,2,0,15,30,7,gas,0
233,1860,4,3,1,15,25,7,gas,0
233,1860,0,0,0,0,0,0,gas,1
233,1861,5,1,0,15,20,7,gas,0
233,1861,5,2,0,15,20,8,elec,0
233,1861,5,3,1,15,20,8,gas,0
233,1861,0,0,0,0,0,0,gas,1
233,1862,6,1,0,15,20,8,elec,0
233,1862,6,2,1,15,20,7,gas,0
233,1862,6,3,0,15,30,8,elec,0
233,1862,0,0,0,0,0,0,gas,1
233,1863,7,1,0,15,20,8,gas,0
233,1863,7,2,1,15,30,7,gas,0
233,1863,7,3,0,15,30,8,gas,0
233,1863,0,0,0,0,0,0,gas,1
233,1864,8,1,1,15,20,6,gas,0
233,1864,8,2,0,15,25,7,elec,0
233,1864,8,3,0,15,30,8,gas,0
233,1864,0,0,0,0,0,0,gas,1
234,1865,1,1,0,15,20,8,gas,0
234,1865,1,2,0,15,30,8,elec,0
234,1865,1,3,1,15,20,7,gas,0
234,1865,0,0,0,0,0,0,gas,1
234,1866,2,1,0,15,30,7,elec,0
234,1866,2,2,0,15,30,8,elec,0
234,1866,2,3,0,15,20,8,elec,0
234,1866,0,0,1,0,0,0,gas,1
234,1867,3,1,1,15,20,6,gas,0
234,1867,3,2,0,15,20,7,elec,0
234,1867,3,3,0,15,20,8,gas,0
234,1867,0,0,0,0,0,0,gas,1
234,1868,4,1,0,15,25,8,elec,0
234,1868,4,2,1,15,30,6,gas,0
234,1868,4,3,0,15,25,7,gas,0
234,1868,0,0,0,0,0,0,gas,1
234,1869,5,1,0,15,25,7,elec,0
234,1869,5,2,0,15,25,6,elec,0
234,1869,5,3,1,15,25,6,gas,0
234,1869,0,0,0,0,0,0,gas,1
234,1870,6,1,1,15,30,8,gas,0
234,1870,6,2,0,15,25,8,gas,0
234,1870,6,3,0,15,30,6,gas,0
234,1870,0,0,0,0,0,0,gas,1
234,1871,7,1,0,15,25,8,elec,0
234,1871,7,2,1,15,20,8,gas,0
234,1871,7,3,0,15,25,7,elec,0
234,1871,0,0,0,0,0,0,gas,1
234,1872,8,1,0,15,25,6,elec,0
234,1872,8,2,0,15,20,8,elec,0
234,1872,8,3,1,15,20,8,gas,0
234,1872,0,0,0,0,0,0,gas,1
235,1873,1,1,0,15,25,8,gas,0
235,1873,1,2,1,15,30,6,gas,0
235,1873,1,3,0,15,20,8,gas,0
235,1873,0,0,0,0,0,0,gas,1
235,1874,2,1,0,15,30,8,elec,0
235,1874,2,2,0,15,30,7,elec,0
235,1874,2,3,1,15,30,8,gas,0
235,1874,0,0,0,0,0,0,gas,1
235,1875,3,1,1,15,20,8,gas,0
235,1875,3,2,0,15,30,7,elec,0
235,1875,3,3,0,15,20,6,elec,0
235,1875,0,0,0,0,0,0,gas,1
235,1876,4,1,0,15,20,6,elec,0
235,1876,4,2,1,15,30,7,gas,0
235,1876,4,3,0,15,25,8,elec,0
235,1876,0,0,0,0,0,0,gas,1
235,1877,5,1,0,15,25,8,elec,0
235,1877,5,2,0,15,20,6,elec,0
235,1877,5,3,1,15,20,7,gas,0
235,1877,0,0,0,0,0,0,gas,1
235,1878,6,1,0,15,20,6,elec,0
235,1878,6,2,1,15,25,8,gas,0
235,1878,6,3,0,15,30,8,elec,0
235,1878,0,0,0,0,0,0,gas,1
235,1879,7,1,0,15,30,6,elec,0
235,1879,7,2,0,15,30,8,elec,0
235,1879,7,3,1,15,20,7,gas,0
235,1879,0,0,0,0,0,0,gas,1
235,1880,8,1,1,15,25,7,gas,0
235,1880,8,2,0,15,30,7,elec,0
235,1880,8,3,0,15,30,6,elec,0
235,1880,0,0,0,0,0,0,gas,1
236,1881,1,1,0,15,20,7,elec,0
236,1881,1,2,1,15,30,8,gas,0
236,1881,1,3,0,15,20,8,gas,0
236,1881,0,0,0,0,0,0,gas,1
236,1882,2,1,0,15,30,8,gas,0
236,1882,2,2,0,15,25,7,elec,0
236,1882,2,3,1,15,30,7,gas,0
236,1882,0,0,0,0,0,0,gas,1
236,1883,3,1,0,15,30,8,elec,0
236,1883,3,2,0,15,25,6,elec,0
236,1883,3,3,1,15,20,6,gas,0
236,1883,0,0,0,0,0,0,gas,1
236,1884,4,1,0,15,30,8,elec,0
236,1884,4,2,1,15,20,8,gas,0
236,1884,4,3,0,15,25,6,elec,0
236,1884,0,0,0,0,0,0,gas,1
236,1885,5,1,0,15,20,8,gas,0
236,1885,5,2,1,15,25,6,gas,0
236,1885,5,3,0,15,25,7,elec,0
236,1885,0,0,0,0,0,0,gas,1
236,1886,6,1,0,15,20,8,elec,0
236,1886,6,2,0,15,30,6,elec,0
